segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
1,2025-10-19T21:40:04.665841Z,-2.4012378957752136,51.3735538992788,124.83270659834648,8.375126306222896,5.628319495312062,-1.0,-1.0,-1.0,-1.0
1,2025-10-19T21:40:06.043860Z,-2.40117905823039,51.37346505583828,121.58572006225586,11.207237633231493,8.0,1.9600000381469727,0.7799999713897705,306.2109375,25.225705435176312
1,2025-10-19T21:40:06.929205Z,-2.401206685742733,51.373477698531744,122.07290267944336,11.221711158317632,8.0,1.9600000381469727,1.3200000524520874,306.2109375,42.624731251380865
1,2025-10-19T21:40:07.935008Z,-2.4012382995160575,51.37343457191732,122.59243392944336,11.270044661878963,3.0,0.1599999964237213,0.8899999856948853,306.2109375,37.257821318584135
1,2025-10-19T21:40:08.934709Z,-2.401237171657113,51.37343990781727,122.72829818725586,11.29306547063805,3.0,0.17000000178813934,0.8299999833106995,306.2109375,37.257821318584135
1,2025-10-19T21:40:09.935364Z,-2.4011979870303097,51.37340385115409,122.58901596069336,4.43117917135894,3.0,0.0,0.8299999833106995,306.2109375,37.257821318584135
1,2025-10-19T21:40:10.935454Z,-2.4014016369840334,51.373419479493236,122.83053207397461,5.495454277878128,3.0,0.0,0.5699999928474426,306.2109375,37.257821318584135
1,2025-10-19T21:40:12.999423Z,-2.4012927025449877,51.373399155491775,117.05819320678711,3.538547371210548,3.0,0.0,0.09000000357627869,-1.0,-1.0
1,2025-10-19T21:40:13.999456Z,-2.4012931236580526,51.37339226880984,117.11312484741211,3.5357341653965992,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-19T21:40:14.999495Z,-2.4012912599701512,51.3733872942902,117.24935531616211,3.535547213066199,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-19T21:40:15.999532Z,-2.4012968425765626,51.37337621473708,117.59127426147461,3.269300040305337,3.0,0.0,0.07000000029802322,0.0,103.92304942941485
1,2025-10-19T21:40:16.999561Z,-2.4012937616003436,51.37337679996523,117.81887435913086,3.273997495033452,3.0,0.0,0.07000000029802322,0.0,103.92304942941485
1,2025-10-19T21:40:17.999590Z,-2.401292758114144,51.37336967531293,118.38833236694336,3.2786147337913323,3.0,0.0,0.05999999865889549,0.0,103.92304942941485
1,2025-10-19T21:40:18.999618Z,-2.4012929349342844,51.373368285409065,118.38833243399858,2.707692933601769,4.029364438188565,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-19T21:40:19.999640Z,-2.4012927244084867,51.373368448450705,118.38833243399858,3.6782429034297417,4.029364438188556,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-19T21:40:20.999667Z,-2.4012929956242175,51.37336701709527,118.38833243399858,4.150156742967385,4.029364438188556,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-19T21:40:21.999691Z,-2.4013033640204116,51.37337538606402,119.52114493399858,4.620788800347539,4.029364438188565,0.0,0.7602631203467307,-1.0,-1.0
1,2025-10-19T21:40:22.999711Z,-2.4013011598839915,51.37338314026548,118.79049308877438,4.729658678250329,4.029364438188562,0.36000001430511414,0.7200000286178734,359.29687495043726,162.05693690828406
1,2025-10-19T21:40:23.999733Z,-2.401299943053296,51.37339301512845,118.74642573390156,4.730671342100111,4.029364438188557,0.7099999785423236,0.7099999785502821,1.4062501954835225,81.02846845413916
1,2025-10-19T21:40:24.999753Z,-2.4013006762380535,51.37339925607173,118.75228510890156,4.731609191188991,4.029364438188556,0.7099999785423236,0.7200000286172528,359.64843745112444,82.16972023717453
1,2025-10-19T21:40:25.999768Z,-2.401301204244639,51.373403246020324,118.8204003367573,4.732518022625183,4.029364438188558,0.6399999856948819,0.7099999785471942,1.0546876321633476,89.89095648383945
1,2025-10-19T21:40:26.999785Z,-2.4013017125307643,51.37340654849286,118.82796868588775,4.733359690884476,4.029364438188559,0.5400000214576701,0.7300000190754702,360.0,179.99999999999997
1,2025-10-19T21:40:27.999799Z,-2.401299669090371,51.37341641058649,119.25606926716864,4.609896959067355,4.029364438188561,0.4699999988079058,0.7300000190784571,0.35156253235412077,125.8527312064791
1,2025-10-19T21:40:28.999813Z,-2.4012997905424873,51.3734124640947,119.25606925040483,4.617373535447128,4.029364438188559,0.0,0.7099999785423278,0.35156250000000017,180.0
1,2025-10-19T21:40:29.999827Z,-2.4012998696403995,51.37341228208766,119.25606925040483,4.624147830816971,4.02936443818855,0.0,0.7200000286102294,0.35156250000000017,180.0
1,2025-10-19T21:40:30.999840Z,-2.4012999535280977,51.37341208905916,119.25606925040483,4.769403901181251,4.029364438188547,0.0,0.8049845038871333,-1.0,-1.0
1,2025-10-19T21:40:31.999851Z,-2.4013016225971344,51.37340824847338,119.25606925040483,4.526648823002032,4.0293644381885505,0.0,0.7938041080220186,-1.0,-1.0
1,2025-10-19T21:40:32.999862Z,-2.401302422019173,51.373406408975534,119.25606925040483,4.7156558707573035,4.029364438188552,0.0,0.8049845038871333,-1.0,-1.0
1,2025-10-19T21:40:33.999873Z,-2.4013044070145315,51.373414112387,120.40359122119844,4.359962351861087,4.029364438188565,0.0,0.8049845038871333,-1.0,-1.0
1,2025-10-19T21:40:34.999882Z,-2.4013055390141793,51.37341289766529,120.40359122119844,4.690851761702189,4.029364438188564,0.0,0.8161648331122292,-1.0,-1.0
1,2025-10-19T21:40:35.999892Z,-2.4013059872444535,51.37341241668012,120.40359122119844,4.66670175250996,4.029364438188564,0.0,0.8161648331122292,-1.0,-1.0
1,2025-10-19T21:40:36.999900Z,-2.401306154966566,51.37341223670153,120.40359122119844,4.478853941121719,4.029364438188564,0.0,0.7200000286102292,119.88281033909351,180.0
1,2025-10-19T21:40:37.999908Z,-2.4013061652714467,51.37341222564361,120.40359122119844,4.520335407910442,4.029364438188551,0.0,0.7200000286102292,119.88281033909351,180.0
1,2025-10-19T21:40:38.999916Z,-2.4012891379803247,51.37341323881766,122.85533901304007,3.146058508233677,3.0,0.0,0.922115169883268,92.28151238463752,180.0
1,2025-10-19T21:40:39.999923Z,-2.4012887755503396,51.373413669173544,122.85533901304007,3.002494048657238,3.0,0.0,0.307925625174752,92.28151238463752,180.0
1,2025-10-19T21:40:40.999930Z,-2.401275536696454,51.373414064944825,122.97500594798476,2.295924748961801,3.0,0.6912171885915483,0.9100030117852466,81.61835861375648,106.28599075789843
1,2025-10-19T21:40:41.999937Z,-2.4012576066018125,51.3734151910019,122.95585344918072,2.509347609683953,3.0,1.1264689553790401,1.1673282907681792,73.47802752544378,83.95858346143758
1,2025-10-19T21:40:42.999943Z,-2.4012291464981557,51.373421104915174,123.06673595774919,2.3661111713465477,3.0,1.8837626721865275,1.2760563535325846,65.32053413448847,54.86125693681428
1,2025-10-19T21:40:43.999948Z,-2.4011900307168097,51.373432496746,123.03093997109681,2.936211046940208,3.0,3.017219531915816,1.27946942396703,64.710210438813,34.360863384552815
1,2025-10-19T21:40:52.999987Z,-2.40087441347171,51.37316740582298,123.14581214357167,5.013700117886996,3.0,5.950853434785375,-1.0,177.3332766291491,-1.0
1,2025-10-19T21:40:53.999990Z,-2.4008481434721953,51.37311449927815,123.19024060014635,4.788028251956062,3.0,6.049727217719317,-1.0,166.92649178214336,-1.0
1,2025-10-19T21:40:56.1000000Z,-2.4006622201667986,51.37297608067689,123.21877934318036,5.934287979315725,3.111541139761419,6.520957547344672,-1.0,141.29276935626004,-1.0
1,2025-10-19T21:40:59.000004Z,-2.4005360910397773,51.3728720249177,123.24508300423622,6.5599343832156025,3.126859751855581,6.357402690674091,1.313179934613216,145.37397221499643,16.73677583193615
1,2025-10-19T21:41:00.000007Z,-2.4005118906903755,51.37281510114882,123.03752997517586,7.282425340993486,5.158448549196922,6.158901973777367,0.95530071751919,153.65798099897015,12.56822211586863
1,2025-10-19T21:41:01.000010Z,-2.400500216811918,51.37275826334162,123.02998835314065,6.923938512349544,4.762791633640114,6.098620394068002,0.9663839525423686,164.1507228638995,12.838195751936505
1,2025-10-19T21:41:02.000011Z,-2.4005060650451298,51.37270011220925,123.17785247974098,7.038375033853293,5.158508392028272,6.13381776582319,0.9310735248989871,174.71108946332973,12.299518322522454
1,2025-10-19T21:41:03.000014Z,-2.4005211568644467,51.3726485348216,122.97548333741724,6.774453389891294,4.916396170408382,6.004312457190804,0.963769670112946,182.96732144997236,12.997525625058769
1,2025-10-19T21:41:04.000015Z,-2.4005387521002337,51.37259931478204,122.90981220081449,7.523738267747434,5.2839096084375585,5.703938274077834,0.957384506486255,187.29047241455928,13.584632913577511
1,2025-10-19T21:41:05.000017Z,-2.4005445427339183,51.372550238281704,122.9362879768014,7.364761117815463,5.2758309102913845,5.5096936166005825,0.9431502373377422,184.50868226548553,13.866536524471993
1,2025-10-19T21:41:06.000019Z,-2.4005327922666426,51.3725027437186,122.81002395879477,6.883379216594781,5.057460609231802,5.362732528559613,0.9348330102076036,177.76538278936596,14.116380061889581
1,2025-10-19T21:41:07.000021Z,-2.400513205569262,51.3724608871237,122.78302985243499,6.985914456925408,4.934878139798455,5.079002783145475,0.9630928295133938,171.21218455834165,15.359979943398692
1,2025-10-19T21:41:08.000022Z,-2.4004874123988835,51.372427269090466,122.70646684244275,7.234587180971792,4.879384376984887,4.639055544248481,0.967542136328158,163.8664149020893,16.887711422119253
1,2025-10-19T21:41:09.000024Z,-2.40044269830291,51.37240538428041,122.86438871826977,7.269190066738833,4.565453107079012,4.130394343591207,1.021443432299276,148.19820574494918,20.035464011928227
1,2025-10-19T21:41:10.000025Z,-2.4003867289023115,51.37238822659008,122.75446326844394,7.261095607612818,4.0436298965734,4.06644649030442,1.07380757205254,131.73542755591734,21.387351188657785
1,2025-10-19T21:41:11.000027Z,-2.4003034801283203,51.37236520408666,122.89946995768696,7.532922405431819,4.219633670266995,5.051661706906044,1.0214152808950452,119.12184869993638,16.382386197489335
1,2025-10-19T21:41:12.000028Z,-2.4002179079803705,51.37236688845194,122.80710336286575,7.4469848523939985,4.717698626976461,5.436028035942507,0.9340792362316183,102.63917089447557,13.915710106656224
1,2025-10-19T21:41:13.000030Z,-2.4001096296834987,51.37237710776055,122.97585548274219,7.315076515666833,4.746124961691178,6.405289957028231,0.9380716524226529,90.34416617079168,11.864456549832683
1,2025-10-19T21:41:14.000031Z,-2.400002425570131,51.37238159671289,122.6147586768493,7.395820106834837,4.77614814943097,6.89826750122754,0.9272714926547747,88.1772392449448,10.875147434609923
1,2025-10-19T21:41:15.000032Z,-2.3998996344114616,51.37238627314101,122.52752655092627,8.050964351821754,5.312329261849696,7.052952866401576,0.9125250154209861,87.3343465765408,10.472963172662428
1,2025-10-19T21:41:16.000033Z,-2.3997911602618207,51.37238964581381,122.38203036226332,7.853067751166378,5.305864027435574,7.3847466183057895,0.9150619848822618,87.53339472317701,10.030379743277043
1,2025-10-19T21:41:17.000035Z,-2.3996711327605516,51.372392688182195,122.3708602823317,9.215240202333634,6.14203101077268,7.71623170201161,0.934443830117518,87.66485773543927,9.806786970193356
1,2025-10-19T21:41:18.000036Z,-2.399554211931247,51.37239354975096,122.03951225802302,8.605079140043896,5.842647197594007,7.853337375760037,0.9052658423229804,88.03815506752859,9.329721725840393
