type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-11-09 09:20:14,51.53475725,0.08330419,4.36,50.178,,0.000,,25,45,,
T,2025-11-09 09:20:15,51.53475733,0.08331093,4.35,50.502,,0.000,,24,45,,
T,2025-11-09 09:20:16,51.53475868,0.08331184,4.21,50.578,,0.000,,26,45,,
T,2025-11-09 09:20:17,51.53476069,0.08330895,4.17,50.826,,0.000,,26,45,,
T,2025-11-09 09:20:18,51.53476046,0.08330942,4.16,50.808,,0.000,,26,45,,
T,2025-11-09 09:20:19,51.53476142,0.08331233,4.06,51.221,,0.000,,26,45,,
T,2025-11-09 09:20:20,51.53476260,0.08331821,3.96,51.723,,0.000,,27,45,,
T,2025-11-09 09:20:21,51.53476269,0.08331903,3.83,51.845,,0.000,,29,45,,
T,2025-11-09 09:20:22,51.53476876,0.08330568,3.87,52.157,,0.820,318,29,45,,
T,2025-11-09 09:20:23,51.53478635,0.08328780,3.87,52.201,,2.640,321,29,45,,
T,2025-11-09 09:20:24,51.53479929,0.08327742,3.83,53.530,,2.470,330,30,45,,
T,2025-11-09 09:20:25,51.53481926,0.08325848,3.98,53.753,,3.090,334,30,45,,
T,2025-11-09 09:20:26,51.53486764,0.08320205,4.08,54.789,,6.260,321,30,45,,
T,2025-11-09 09:20:27,51.53491264,0.08314518,10.25,54.819,,6.400,320,30,45,,
T,2025-11-09 09:20:28,51.53495340,0.08306597,10.42,52.904,,6.990,318,29,45,,
T,2025-11-09 09:20:29,51.53500432,0.08298806,10.31,52.721,,8.070,320,29,45,,
T,2025-11-09 09:20:30,51.53506399,0.08290072,10.15,52.266,,9.080,323,29,45,,
T,2025-11-09 09:20:31,51.53512575,0.08281774,10.14,51.557,,9.270,324,25,45,,
T,2025-11-09 09:20:32,51.53519783,0.08274493,10.11,52.965,,8.990,323,26,45,,
T,2025-11-09 09:20:33,51.53525197,0.08267050,9.97,53.202,,7.860,320,27,45,,
T,2025-11-09 09:20:34,51.53530609,0.08261681,9.94,54.300,,7.080,322,27,45,,
T,2025-11-09 09:20:35,51.53535851,0.08255086,9.97,54.196,,6.270,316,28,45,,
T,2025-11-09 09:20:36,51.53541051,0.08245581,9.94,53.585,,7.330,299,29,45,,
T,2025-11-09 09:20:37,51.53542350,0.08234007,9.94,54.068,,8.070,276,30,45,,
T,2025-11-09 09:20:38,51.53543855,0.08221757,9.94,53.796,,8.670,270,30,45,,
T,2025-11-09 09:20:39,51.53544269,0.08208485,9.94,54.665,,9.200,272,30,45,,
T,2025-11-09 09:20:40,51.53544122,0.08194849,9.94,53.742,,9.770,270,30,45,,
T,2025-11-09 09:20:41,51.53544600,0.08180062,9.94,53.981,,10.140,273,30,45,,
T,2025-11-09 09:20:42,51.53546019,0.08165432,9.94,53.837,,10.190,278,30,45,,
T,2025-11-09 09:20:43,51.53547577,0.08150680,10.07,53.970,,10.490,279,30,45,,
T,2025-11-09 09:20:44,51.53551124,0.08138569,9.94,53.259,,9.700,296,29,45,,
T,2025-11-09 09:20:45,51.53554890,0.08126593,9.94,53.678,,9.100,301,29,45,,
T,2025-11-09 09:20:46,51.53560095,0.08118542,9.94,54.374,,7.990,317,29,45,,
T,2025-11-09 09:20:47,51.53565450,0.08111274,9.94,53.547,,7.500,322,30,45,,
T,2025-11-09 09:20:48,51.53570091,0.08104979,9.94,52.693,,6.720,329,28,45,,
T,2025-11-09 09:20:49,51.53575824,0.08100103,10.00,53.112,,7.540,333,29,45,,
T,2025-11-09 09:20:50,51.53581484,0.08096684,10.12,52.737,,7.110,344,30,45,,
T,2025-11-09 09:20:51,51.53587661,0.08095780,10.14,52.097,,7.320,360,29,45,,
T,2025-11-09 09:20:52,51.53595051,0.08095880,10.22,52.527,,7.510,9,26,45,,
T,2025-11-09 09:20:53,51.53602288,0.08096394,10.13,52.166,,7.350,13,28,45,,
T,2025-11-09 09:20:54,51.53608022,0.08102324,10.12,52.731,,7.470,31,27,45,,
T,2025-11-09 09:20:55,51.53612717,0.08108910,10.12,52.240,,6.520,36,27,44,,
T,2025-11-09 09:20:56,51.53616871,0.08115269,10.14,51.851,,5.830,55,27,45,,
T,2025-11-09 09:20:57,51.53619628,0.08121633,10.17,52.072,,5.380,56,27,45,,
T,2025-11-09 09:20:58,51.53622468,0.08128217,10.18,51.264,,5.470,57,27,45,,
T,2025-11-09 09:20:59,51.53624594,0.08135478,10.15,50.770,,4.540,60,27,45,,
T,2025-11-09 09:21:00,51.53627053,0.08140301,10.25,51.017,,3.790,52,27,45,,
T,2025-11-09 09:21:01,51.53628588,0.08143670,10.24,50.853,,2.540,49,27,45,,
T,2025-11-09 09:21:02,51.53630534,0.08146797,10.26,50.601,,3.180,33,28,45,,
T,2025-11-09 09:21:03,51.53633784,0.08148876,10.18,50.494,,4.270,14,28,45,,
T,2025-11-09 09:21:04,51.53637591,0.08149413,10.08,49.789,,5.530,351,28,45,,
T,2025-11-09 09:21:05,51.53641010,0.08148965,9.97,50.816,,4.880,343,26,45,,
T,2025-11-09 09:21:06,51.53645714,0.08146008,9.94,50.233,,5.850,337,27,45,,
T,2025-11-09 09:21:07,51.53650626,0.08143488,9.94,50.926,,6.000,335,27,45,,
T,2025-11-09 09:21:08,51.53655965,0.08139324,9.94,50.236,,6.840,333,26,45,,
T,2025-11-09 09:21:09,51.53661459,0.08135363,9.97,50.416,,7.360,335,27,46,,
T,2025-11-09 09:21:10,51.53667946,0.08131026,9.99,51.325,,7.930,334,27,46,,
T,2025-11-09 09:21:11,51.53674623,0.08124975,9.94,51.142,,8.360,331,28,46,,
T,2025-11-09 09:21:12,51.53681001,0.08119028,10.01,51.043,,8.130,329,28,46,,
T,2025-11-09 09:21:13,51.53686980,0.08113877,9.95,51.082,,7.400,328,28,46,,
T,2025-11-09 09:21:14,51.53692378,0.08108042,10.01,50.689,,7.390,326,29,46,,
T,2025-11-09 09:21:15,51.53696947,0.08101885,9.94,51.157,,7.220,325,29,46,,
T,2025-11-09 09:21:16,51.53702108,0.08095577,10.08,51.227,,8.160,327,28,46,,
T,2025-11-09 09:21:17,51.53706928,0.08089490,10.13,49.051,,6.960,320,28,46,,
T,2025-11-09 09:21:18,51.53712419,0.08081629,10.30,49.798,,8.160,320,27,46,,
T,2025-11-09 09:21:19,51.53719834,0.08072825,10.35,50.080,,9.400,320,27,46,,
T,2025-11-09 09:21:20,51.53726888,0.08064931,10.20,49.832,,9.280,324,28,46,,
T,2025-11-09 09:21:21,51.53733080,0.08056463,10.29,49.438,,9.250,323,28,46,,
T,2025-11-09 09:21:22,51.53739734,0.08049655,10.69,49.460,,8.570,325,28,46,,
T,2025-11-09 09:21:23,51.53746553,0.08045590,11.14,48.668,,7.060,335,28,46,,
T,2025-11-09 09:21:24,51.53751687,0.08040034,11.02,49.006,,6.900,328,27,46,,
T,2025-11-09 09:21:25,51.53758254,0.08034425,11.15,48.095,,5.930,329,27,46,,
T,2025-11-09 09:21:26,51.53760771,0.08030672,11.42,49.495,,3.780,317,27,46,,
T,2025-11-09 09:21:27,51.53764074,0.08027604,12.10,49.545,,3.520,325,27,46,,
T,2025-11-09 09:21:28,51.53765285,0.08022405,13.12,49.208,,3.480,291,24,46,,
T,2025-11-09 09:21:29,51.53764399,0.08025688,13.81,48.800,,0.470,322,23,46,,
T,2025-11-09 09:21:30,51.53762671,0.08026201,13.09,48.440,,0.180,321,20,46,,
T,2025-11-09 09:21:31,51.53761042,0.08024337,12.71,48.164,,0.240,319,17,46,,
T,2025-11-09 09:21:32,51.53760884,0.08025340,12.68,47.967,,0.380,319,17,46,,
T,2025-11-09 09:21:33,51.53759409,0.08025818,12.23,47.306,,0.000,,18,46,,
T,2025-11-09 09:21:34,51.53759432,0.08025866,11.88,48.468,,0.000,,22,46,,
T,2025-11-09 09:21:35,51.53759213,0.08026214,11.49,48.442,,0.000,,25,46,,
T,2025-11-09 09:21:36,51.53759042,0.08026094,11.18,48.544,,0.000,,26,46,,
T,2025-11-09 09:21:37,51.53759386,0.08025720,10.88,48.907,,0.000,,28,46,,
T,2025-11-09 09:21:38,51.53759074,0.08025219,10.72,49.241,,0.000,,28,46,,
T,2025-11-09 09:21:39,51.53759074,0.08025671,10.55,49.548,,0.000,,28,46,,
T,2025-11-09 09:21:40,51.53759162,0.08025648,10.54,49.869,,0.000,,27,46,,
T,2025-11-09 09:21:41,51.53759220,0.08025236,10.39,50.731,,0.000,,27,46,,
T,2025-11-09 09:21:42,51.53759183,0.08025559,10.37,50.447,,0.000,,28,46,,
T,2025-11-09 09:21:43,51.53759425,0.08025954,10.31,50.239,,0.000,,27,46,,
T,2025-11-09 09:21:44,51.53759583,0.08025876,10.25,50.925,,0.000,,26,46,,
T,2025-11-09 09:21:45,51.53759591,0.08025828,10.23,51.371,,0.000,,26,46,,
T,2025-11-09 09:21:46,51.53759945,0.08025780,10.21,51.743,,0.000,,26,46,,
T,2025-11-09 09:21:47,51.53759950,0.08025652,10.18,51.900,,0.000,,27,46,,
T,2025-11-09 09:21:48,51.53759917,0.08025645,10.12,52.122,,0.000,,27,46,,
T,2025-11-09 09:21:49,51.53759934,0.08025730,10.11,52.195,,0.000,,27,46,,
T,2025-11-09 09:21:50,51.53760195,0.08025922,10.02,52.625,,0.000,,27,46,,
T,2025-11-09 09:21:51,51.53760272,0.08025707,10.04,52.991,,0.560,323,27,46,,
T,2025-11-09 09:21:52,51.53762463,0.08023844,10.05,53.785,,2.160,327,27,46,,
T,2025-11-09 09:21:53,51.53762952,0.08022726,10.19,54.196,,1.790,324,27,46,,
T,2025-11-09 09:21:54,51.53767891,0.08018446,10.14,53.953,,5.330,326,28,46,,
T,2025-11-09 09:21:55,51.53772236,0.08015438,10.18,55.643,,5.610,325,28,46,,
T,2025-11-09 09:21:56,51.53775853,0.08010655,10.31,56.460,,5.750,323,28,46,,
T,2025-11-09 09:21:57,51.53779523,0.08004334,10.29,56.158,,6.780,320,28,46,,
T,2025-11-09 09:21:58,51.53785561,0.07998895,10.35,56.540,,6.640,325,27,46,,
T,2025-11-09 09:21:59,51.53791145,0.07992613,10.35,56.470,,5.930,320,28,46,,
T,2025-11-09 09:22:00,51.53795346,0.07987788,10.30,56.768,,5.920,332,28,46,,
T,2025-11-09 09:22:01,51.53798599,0.07984614,10.33,56.097,,4.830,328,28,46,,
T,2025-11-09 09:22:02,51.53804573,0.07984396,10.36,56.138,,6.400,4,29,46,,
T,2025-11-09 09:22:03,51.53809889,0.07985411,10.21,56.500,,6.560,15,29,46,,
T,2025-11-09 09:22:04,51.53814616,0.07987020,10.23,56.035,,6.300,23,29,46,,
T,2025-11-09 09:22:05,51.53819123,0.07993126,10.52,57.435,,6.940,39,29,46,,
T,2025-11-09 09:22:06,51.53824867,0.08002036,10.14,57.745,,9.280,43,29,46,,
T,2025-11-09 09:22:07,51.53830880,0.08011148,10.17,59.274,,8.940,41,29,46,,
T,2025-11-09 09:22:08,51.53836549,0.08019727,10.16,59.394,,8.870,41,28,46,,
T,2025-11-09 09:22:09,51.53841419,0.08027625,10.16,59.581,,8.140,44,28,46,,
T,2025-11-09 09:22:10,51.53846025,0.08034980,3.96,59.131,,7.550,43,28,46,,
T,2025-11-09 09:22:11,51.53850732,0.08041370,3.82,58.546,,6.940,38,28,46,,
T,2025-11-09 09:22:12,51.53854246,0.08046906,3.79,58.823,,5.850,42,27,46,,
T,2025-11-09 09:22:13,51.53857968,0.08051479,3.84,58.897,,4.490,39,28,46,,
T,2025-11-09 09:22:14,51.53860467,0.08054870,3.79,58.761,,2.710,34,28,46,,
T,2025-11-09 09:22:15,51.53862512,0.08057764,3.79,58.458,,2.300,43,28,46,,
T,2025-11-09 09:22:16,51.53864919,0.08060316,4.11,58.628,,2.400,25,28,46,,
T,2025-11-09 09:22:17,51.53867998,0.08064851,4.04,58.804,,4.240,40,28,46,,
T,2025-11-09 09:22:18,51.53870966,0.08068123,4.07,58.858,,4.210,39,28,46,,
T,2025-11-09 09:22:19,51.53874295,0.08072960,4.07,58.799,,4.980,40,29,46,,
T,2025-11-09 09:22:20,51.53878500,0.08078336,4.03,59.454,,6.120,37,29,46,,
T,2025-11-09 09:22:21,51.53883218,0.08083494,3.96,59.361,,6.470,39,30,46,,
T,2025-11-09 09:22:22,51.53888307,0.08087368,4.02,58.140,,7.110,38,31,46,,
T,2025-11-09 09:22:23,51.53893325,0.08092860,4.11,58.446,,7.440,36,30,46,,
T,2025-11-09 09:22:24,51.53897829,0.08099282,4.29,59.769,,7.020,38,29,46,,
T,2025-11-09 09:22:25,51.53903481,0.08106502,4.26,58.598,,7.330,34,30,46,,
T,2025-11-09 09:22:26,51.53908550,0.08111214,4.20,58.375,,6.600,35,30,46,,
T,2025-11-09 09:22:27,51.53914179,0.08116355,3.95,58.449,,7.040,33,31,46,,
T,2025-11-09 09:22:28,51.53918625,0.08120289,4.32,58.143,,5.780,28,32,46,,
T,2025-11-09 09:22:29,51.53922131,0.08125241,4.25,58.969,,4.830,38,32,46,,
T,2025-11-09 09:22:30,51.53924736,0.08128717,4.34,58.513,,3.750,38,32,46,,
T,2025-11-09 09:22:31,51.53927702,0.08131838,4.45,59.059,,3.770,29,31,46,,
T,2025-11-09 09:22:32,51.53929667,0.08133321,4.69,59.416,,2.520,28,30,46,,
T,2025-11-09 09:22:33,51.53928912,0.08134450,4.70,59.563,,0.740,116,29,46,,
T,2025-11-09 09:22:34,51.53929035,0.08134158,4.63,59.306,,0.000,,24,46,,
T,2025-11-09 09:22:35,51.53927313,0.08133763,4.23,60.436,,0.560,35,24,46,,
T,2025-11-09 09:22:36,51.53927194,0.08132011,4.29,60.189,,0.780,222,25,46,,
T,2025-11-09 09:22:37,51.53926910,0.08131081,4.11,59.660,,0.600,34,25,46,,
T,2025-11-09 09:22:38,51.53926954,0.08131630,4.04,59.665,,0.000,,25,46,,
T,2025-11-09 09:22:39,51.53926975,0.08131702,3.90,59.525,,0.190,34,25,46,,
T,2025-11-09 09:22:40,51.53927223,0.08131462,3.85,59.519,,0.000,,25,46,,
T,2025-11-09 09:22:41,51.53927652,0.08131171,3.79,59.415,,0.000,,23,46,,
T,2025-11-09 09:22:42,51.53927548,0.08131210,3.79,58.640,,0.000,,23,46,,
T,2025-11-09 09:22:43,51.53927311,0.08131209,3.79,58.686,,0.220,33,23,46,,
T,2025-11-09 09:22:44,51.53926993,0.08130603,3.79,58.887,,0.000,,23,46,,
T,2025-11-09 09:22:45,51.53926713,0.08130108,3.79,59.189,,0.000,,24,46,,
T,2025-11-09 09:22:46,51.53926539,0.08129711,3.79,59.578,,0.000,,25,46,,
T,2025-11-09 09:22:47,51.53926473,0.08129315,3.79,59.840,,0.000,,25,46,,
T,2025-11-09 09:22:48,51.53926427,0.08129082,3.79,59.866,,0.000,,26,46,,
T,2025-11-09 09:22:49,51.53926504,0.08128354,3.79,60.221,,0.000,,26,46,,
T,2025-11-09 09:22:50,51.53926319,0.08127514,3.79,60.419,,0.350,33,27,46,,
T,2025-11-09 09:22:51,51.53926320,0.08126591,3.79,60.807,,0.000,,28,45,,
T,2025-11-09 09:22:52,51.53926350,0.08125642,3.79,61.554,,0.000,,28,46,,
T,2025-11-09 09:22:53,51.53926294,0.08124881,3.79,62.353,,0.000,,29,46,,
T,2025-11-09 09:22:54,51.53926379,0.08124209,3.79,62.964,,0.000,,29,46,,
T,2025-11-09 09:22:55,51.53926380,0.08123732,3.79,63.248,,0.000,,29,46,,
T,2025-11-09 09:22:56,51.53926365,0.08123441,3.79,63.345,,0.000,,28,46,,
T,2025-11-09 09:22:57,51.53926200,0.08124264,3.79,62.726,,0.860,138,27,46,,
T,2025-11-09 09:22:58,51.53925597,0.08125252,3.88,61.593,,1.200,149,28,46,,
T,2025-11-09 09:22:59,51.53924485,0.08126664,4.01,61.544,,1.960,143,28,45,,
T,2025-11-09 09:23:00,51.53923202,0.08128220,4.33,61.487,,1.720,150,27,45,,
T,2025-11-09 09:23:01,51.53922258,0.08127070,4.53,59.132,,1.800,175,26,45,,
T,2025-11-09 09:23:02,51.53921889,0.08123112,4.84,56.418,,1.820,224,27,45,,
T,2025-11-09 09:23:03,51.53922600,0.08119569,4.42,54.526,,0.590,261,27,45,,
T,2025-11-09 09:23:04,51.53924002,0.08116244,4.60,53.994,,1.280,288,26,45,,
T,2025-11-09 09:23:05,51.53925608,0.08112918,5.03,53.461,,1.220,313,26,45,,
T,2025-11-09 09:23:06,51.53926750,0.08110152,5.29,53.930,,0.640,301,25,45,,
T,2025-11-09 09:23:07,51.53927888,0.08106672,4.88,52.795,,2.030,281,25,45,,
T,2025-11-09 09:23:08,51.53928783,0.08103573,4.42,53.162,,0.530,281,26,45,,
T,2025-11-09 09:23:09,51.53929197,0.08101527,4.37,53.168,,0.680,281,27,45,,
T,2025-11-09 09:23:10,51.53929335,0.08099576,4.32,54.265,,0.730,280,27,45,,
T,2025-11-09 09:23:11,51.53929353,0.08098524,4.52,54.990,,0.360,281,27,45,,
T,2025-11-09 09:23:12,51.53929142,0.08098333,5.02,55.399,,0.680,281,27,45,,
T,2025-11-09 09:23:13,51.53928755,0.08098748,6.00,55.810,,0.730,281,27,45,,
T,2025-11-09 09:23:14,51.53928394,0.08099149,7.30,55.949,,0.610,281,26,45,,
T,2025-11-09 09:23:15,51.53927839,0.08099748,8.34,56.558,,0.910,281,24,45,,
T,2025-11-09 09:23:16,51.53927301,0.08100533,10.09,56.675,,0.840,281,22,45,,
T,2025-11-09 09:23:17,51.53927072,0.08101156,12.32,56.468,,0.580,281,19,45,,
T,2025-11-09 09:23:18,51.53927676,0.08101467,13.71,56.358,,0.750,109,17,45,,
T,2025-11-09 09:23:19,51.53929449,0.08100966,15.56,56.147,,1.450,356,17,45,,
T,2025-11-09 09:23:20,51.53930930,0.08098846,18.16,56.547,,1.220,320,16,45,,
T,2025-11-09 09:23:21,51.53933248,0.08096623,18.96,55.440,,1.540,326,10,45,,
T,2025-11-09 09:23:22,51.53935885,0.08093443,16.22,54.661,,1.090,316,9,45,,
T,2025-11-09 09:23:23,51.53938421,0.08091154,15.94,54.157,,0.600,340,18,45,,
T,2025-11-09 09:23:24,51.53940460,0.08090260,16.82,54.812,,0.400,345,20,45,,
T,2025-11-09 09:23:25,51.53942315,0.08089159,17.33,54.925,,0.640,4,20,45,,
T,2025-11-09 09:23:26,51.53944231,0.08087870,17.36,55.402,,0.240,185,20,45,,
T,2025-11-09 09:23:27,51.53945578,0.08086564,15.93,56.296,,0.440,287,23,45,,
T,2025-11-09 09:23:28,51.53947420,0.08085305,15.75,56.861,,0.000,,24,45,,
T,2025-11-09 09:23:29,51.53951169,0.08081665,15.89,58.498,,0.000,,23,44,,
T,2025-11-09 09:23:30,51.53952813,0.08079164,16.39,58.861,,0.000,,23,45,,
T,2025-11-09 09:23:31,51.53953651,0.08077122,15.39,59.452,,0.000,,23,45,,
T,2025-11-09 09:23:32,51.53953442,0.08075663,14.27,58.534,,0.000,,22,45,,
T,2025-11-09 09:23:33,51.53953058,0.08073706,12.73,58.208,,0.000,,25,45,,
T,2025-11-09 09:23:34,51.53952909,0.08072315,11.53,58.694,,0.000,,26,45,,
T,2025-11-09 09:23:35,51.53953112,0.08071235,9.60,58.127,,0.590,356,28,45,,
T,2025-11-09 09:23:36,51.53953412,0.08070164,8.54,58.519,,0.520,355,28,45,,
T,2025-11-09 09:23:37,51.53953396,0.08068562,7.52,59.069,,0.000,,28,45,,
T,2025-11-09 09:23:38,51.53953749,0.08068235,6.48,59.372,,0.290,356,28,45,,
T,2025-11-09 09:23:39,51.53954470,0.08067679,5.98,61.411,,0.380,356,29,45,,
T,2025-11-09 09:23:40,51.53955198,0.08067118,5.61,61.305,,0.360,356,29,45,,
T,2025-11-09 09:23:41,51.53955830,0.08066793,5.21,61.887,,0.330,356,29,45,,
T,2025-11-09 09:23:42,51.53956681,0.08067147,4.72,61.747,,0.000,,29,45,,
T,2025-11-09 09:23:43,51.53957108,0.08066731,4.61,62.387,,0.490,356,29,45,,
T,2025-11-09 09:23:44,51.53957768,0.08065835,4.15,63.321,,0.830,331,29,45,,
T,2025-11-09 09:23:45,51.53958186,0.08065311,3.92,62.992,,0.280,331,28,45,,
T,2025-11-09 09:23:46,51.53958787,0.08065277,4.29,65.129,,0.000,,28,45,,
T,2025-11-09 09:23:47,51.53959548,0.08064800,5.00,66.436,,0.420,331,29,45,,
T,2025-11-09 09:23:48,51.53960298,0.08064242,5.84,68.176,,0.390,331,30,45,,
T,2025-11-09 09:23:49,51.53961194,0.08063403,5.37,67.614,,0.710,331,31,45,,
T,2025-11-09 09:23:50,51.53962725,0.08062652,4.89,70.259,,0.000,,31,45,,
T,2025-11-09 09:23:51,51.53963920,0.08062297,4.88,71.023,,0.000,,31,45,,
T,2025-11-09 09:23:52,51.53964593,0.08061852,4.98,72.229,,0.000,,31,45,,
T,2025-11-09 09:23:53,51.53965150,0.08061342,5.09,73.093,,0.000,,31,45,,
T,2025-11-09 09:23:54,51.53965103,0.08060874,4.99,72.603,,0.000,,31,45,,
T,2025-11-09 09:23:55,51.53965040,0.08060406,5.21,72.668,,0.000,,31,45,,
T,2025-11-09 09:23:56,51.53964674,0.08060069,5.23,71.462,,0.000,,31,45,,
T,2025-11-09 09:23:57,51.53963891,0.08059810,5.40,69.379,,0.000,,31,45,,
T,2025-11-09 09:23:58,51.53963195,0.08059569,5.44,68.670,,0.000,,31,45,,
T,2025-11-09 09:24:04,51.53961242,0.08059700,7.17,66.405,,0.000,,24,44,,
T,2025-11-09 09:24:05,51.53961031,0.08059710,6.67,66.268,,0.000,,25,44,,
T,2025-11-09 09:24:06,51.53960892,0.08059681,6.17,66.238,,0.000,,28,44,,
T,2025-11-09 09:24:07,51.53960809,0.08059647,5.88,66.240,,0.000,,28,44,,
T,2025-11-09 09:24:08,51.53960770,0.08059599,5.66,66.298,,0.000,,29,44,,
T,2025-11-09 09:24:09,51.53960745,0.08059554,5.49,66.365,,0.000,,30,44,,
T,2025-11-09 09:24:10,51.53960719,0.08059503,5.34,66.381,,0.000,,31,44,,
T,2025-11-09 09:24:11,51.53960691,0.08059466,5.24,66.425,,0.000,,31,44,,
T,2025-11-09 09:24:12,51.53960673,0.08059451,5.15,66.459,,0.000,,31,44,,
T,2025-11-09 09:24:13,51.53960653,0.08059410,5.20,66.468,,0.000,,31,44,,
T,2025-11-09 09:24:14,51.53960631,0.08059376,5.20,66.494,,0.000,,31,44,,
T,2025-11-09 09:24:15,51.53960613,0.08059338,5.24,66.527,,0.000,,31,44,,
T,2025-11-09 09:24:16,51.53960589,0.08059311,5.33,66.518,,0.000,,31,44,,
T,2025-11-09 09:24:17,51.53960371,0.08059323,5.28,64.761,,0.000,,31,44,,
T,2025-11-09 09:24:18,51.53960052,0.08059414,5.12,64.967,,0.000,,30,44,,
T,2025-11-09 09:24:19,51.53960164,0.08059064,5.05,64.276,,0.000,,30,44,,
T,2025-11-09 09:24:20,51.53960118,0.08058805,4.97,64.160,,0.000,,29,44,,
T,2025-11-09 09:24:21,51.53959987,0.08058480,5.00,63.849,,0.000,,29,44,,
T,2025-11-09 09:24:22,51.53959853,0.08058038,5.04,63.984,,0.000,,29,44,,
T,2025-11-09 09:24:23,51.53959739,0.08057834,5.62,63.765,,0.000,,29,44,,
T,2025-11-09 09:24:24,51.53959531,0.08057700,6.85,63.574,,0.000,,29,44,,
T,2025-11-09 09:24:25,51.53959384,0.08057611,7.25,63.606,,0.000,,29,44,,
T,2025-11-09 09:24:26,51.53959277,0.08057532,7.66,63.770,,0.000,,29,44,,
T,2025-11-09 09:24:27,51.53959219,0.08057387,7.41,63.991,,0.000,,27,44,,
T,2025-11-09 09:24:28,51.53959147,0.08057269,7.35,63.742,,0.000,,28,44,,
T,2025-11-09 09:24:29,51.53959044,0.08057241,7.10,63.907,,0.000,,27,44,,
T,2025-11-09 09:24:30,51.53958927,0.08057239,6.72,63.966,,0.000,,28,44,,
T,2025-11-09 09:24:31,51.53958848,0.08057208,6.50,63.928,,0.000,,29,44,,
T,2025-11-09 09:24:32,51.53958807,0.08057186,6.47,63.926,,0.000,,28,44,,
T,2025-11-09 09:24:33,51.53958766,0.08057149,6.45,64.002,,0.000,,28,44,,
T,2025-11-09 09:24:34,51.53958734,0.08057064,6.37,64.022,,0.000,,28,44,,
T,2025-11-09 09:24:35,51.53958703,0.08056985,6.30,64.043,,0.000,,29,44,,
T,2025-11-09 09:24:36,51.53958676,0.08056910,6.22,64.080,,0.000,,29,44,,
T,2025-11-09 09:24:37,51.53958661,0.08056843,6.14,64.125,,0.000,,29,44,,
T,2025-11-09 09:24:38,51.53958648,0.08056783,6.02,64.145,,0.000,,30,44,,
T,2025-11-09 09:24:39,51.53958631,0.08056704,6.01,64.168,,0.000,,30,44,,
T,2025-11-09 09:24:40,51.53958616,0.08056617,5.94,64.212,,0.000,,30,44,,
T,2025-11-09 09:24:41,51.53958600,0.08056558,5.96,64.289,,0.000,,29,44,,
T,2025-11-09 09:24:42,51.53958586,0.08056516,6.13,64.297,,0.000,,29,44,,
T,2025-11-09 09:24:43,51.53958572,0.08056482,6.36,64.307,,0.000,,28,44,,
T,2025-11-09 09:24:44,51.53958560,0.08056446,6.37,64.350,,0.000,,29,44,,
T,2025-11-09 09:24:45,51.53958545,0.08056409,6.48,64.355,,0.000,,29,44,,
T,2025-11-09 09:24:46,51.53958529,0.08056375,6.38,64.411,,0.000,,29,44,,
T,2025-11-09 09:24:47,51.53958519,0.08056330,6.55,64.431,,0.000,,29,44,,
T,2025-11-09 09:24:48,51.53958509,0.08056282,6.69,64.457,,0.000,,28,44,,
T,2025-11-09 09:24:49,51.53958497,0.08056233,6.75,64.469,,0.000,,28,44,,
T,2025-11-09 09:24:50,51.53958481,0.08056194,6.50,64.498,,0.000,,27,44,,
T,2025-11-09 09:24:51,51.53958467,0.08056149,6.68,64.521,,0.000,,28,44,,
T,2025-11-09 09:24:52,51.53958450,0.08056112,6.72,64.580,,0.000,,28,44,,
T,2025-11-09 09:24:53,51.53958431,0.08056048,6.72,64.612,,0.000,,27,44,,
T,2025-11-09 09:24:54,51.53958479,0.08056049,7.00,64.408,,0.540,4,27,44,,
T,2025-11-09 09:24:55,51.53958921,0.08055359,6.93,63.088,,0.700,344,27,44,,
T,2025-11-09 09:24:56,51.53959690,0.08054063,7.67,60.693,,0.730,334,29,44,,
T,2025-11-09 09:24:57,51.53960925,0.08052295,7.88,60.545,,1.830,335,31,44,,
T,2025-11-09 09:24:58,51.53962198,0.08050566,9.08,60.637,,1.080,339,31,44,,
T,2025-11-09 09:24:59,51.53963278,0.08048885,10.30,60.546,,1.420,335,31,44,,
T,2025-11-09 09:25:00,51.53963983,0.08047415,9.46,59.786,,0.680,330,30,44,,
T,2025-11-09 09:25:01,51.53964271,0.08046239,9.92,59.576,,0.540,326,31,44,,
T,2025-11-09 09:25:02,51.53964598,0.08044892,10.96,58.204,,0.730,315,29,44,,
T,2025-11-09 09:25:03,51.53964833,0.08043298,10.42,57.655,,0.710,296,25,44,,
T,2025-11-09 09:25:04,51.53964567,0.08041932,11.36,57.660,,0.000,,25,44,,
T,2025-11-09 09:25:05,51.53964359,0.08041150,11.49,57.468,,0.000,,25,44,,
T,2025-11-09 09:25:06,51.53964432,0.08040625,11.47,56.716,,0.000,,27,44,,
T,2025-11-09 09:25:07,51.53964552,0.08040097,11.33,56.649,,0.000,,27,44,,
T,2025-11-09 09:25:08,51.53964563,0.08039525,10.86,56.417,,0.000,,27,44,,
T,2025-11-09 09:25:09,51.53964538,0.08039008,10.01,56.155,,0.000,,27,44,,
T,2025-11-09 09:25:10,51.53964535,0.08038558,9.45,55.971,,0.000,,26,44,,
