#time,trackpoint_type,latitude,longitude,altitude,accuracy_horizontal,accuracy_vertical,speed,altitude_gain,altitude_loss,sensor_distance,heartrate,cadence,power
"2025-11-08T19:09:19.746Z","SEGMENT_START_MANUAL",,,,,,,,,,,,
"2025-11-08T19:09:23.126Z","TRACKPOINT",51.375328,-2.400715,171.9,6,,0.37,,,,,,
"2025-11-08T19:09:24.115Z","TRACKPOINT",51.37498,-2.40102,164.9,6,,2.64,,,,,,
"2025-11-08T19:09:26.122Z","TRACKPOINT",51.375166,-2.400565,169.2,5,,0.4,,,,,,
"2025-11-08T19:09:27.122Z","TRACKPOINT",51.374896,-2.400943,172.5,5,,0.49,,,,,,
"2025-11-08T19:09:28.123Z","TRACKPOINT",51.375076,-2.400496,177.2,4,,0.54,,,,,,
"2025-11-08T19:09:37.584Z","TRACKPOINT",51.375049,-2.400421,164.8,2,,1.17,,,,,,
"2025-11-08T19:09:38.136Z","IDLE",51.375049,-2.400421,164.8,2,,1.17,,,,,,
"2025-11-08T19:16:03.606Z","TRACKPOINT",51.374921,-2.400379,159.6,2,,6.56,,,,,,
"2025-11-08T19:16:05.602Z","TRACKPOINT",51.374821,-2.400408,160.3,2,,0,,,,,,
"2025-11-08T19:16:07.624Z","TRACKPOINT",51.374733,-2.400481,160.6,2,,13.39,,,,,,
"2025-11-08T19:16:09.609Z","TRACKPOINT",51.374678,-2.40061,161.3,2,,16.2,,,,,,
"2025-11-08T19:16:11.597Z","TRACKPOINT",51.374665,-2.400766,161.6,2,,17.6,,,,,,
"2025-11-08T19:16:13.601Z","TRACKPOINT",51.374715,-2.400925,161.4,2,,18,,,,,,
"2025-11-08T19:16:15.601Z","TRACKPOINT",51.374856,-2.400968,162.3,2,,18.48,,,,,,
"2025-11-08T19:16:17.605Z","TRACKPOINT",51.374958,-2.400946,162.1,3,,18.32,,,,,,
"2025-11-08T19:16:19.604Z","TRACKPOINT",51.375041,-2.400881,161.8,3,,17.8,,,,,,
"2025-11-08T19:16:22.605Z","TRACKPOINT",51.375146,-2.400766,161.5,3,,16.68,,,,,,
"2025-11-08T19:16:25.604Z","TRACKPOINT",51.375271,-2.400691,160.2,3,,15.59,,,,,,
"2025-11-08T19:16:27.605Z","TRACKPOINT",51.375364,-2.400685,159.8,2,,15.75,,,,,,
"2025-11-08T19:16:29.605Z","TRACKPOINT",51.375471,-2.400701,160,2,,16.73,,,,,,
"2025-11-08T19:16:31.605Z","TRACKPOINT",51.375595,-2.400713,159.3,2,,18.76,,,,,,
"2025-11-08T19:16:33.602Z","TRACKPOINT",51.375746,-2.400725,160.2,2,,30.4,,,,,,
"2025-11-08T19:16:35.602Z","TRACKPOINT",51.375885,-2.400738,157.6,2,,29.02,,,,,,
"2025-11-08T19:16:37.595Z","TRACKPOINT",51.376016,-2.40075,155.3,2,,26.28,,,,,,
"2025-11-08T19:16:39.605Z","TRACKPOINT",51.376123,-2.400758,153.6,2,,21.3,,,,,,
"2025-11-08T19:16:42.608Z","TRACKPOINT",51.376213,-2.400785,150.9,2,,12.82,,,,,,
"2025-11-08T19:16:47.565Z","TRACKPOINT",51.376256,-2.400921,149.3,2,,5.18,,,,,,
"2025-11-08T19:16:54.592Z","TRACKPOINT",51.376256,-2.401078,153.3,2,,5.07,,,,,,
"2025-11-08T19:17:00.574Z","TRACKPOINT",51.376231,-2.401221,160.5,2,,3.78,,,,,,
"2025-11-08T19:17:10.559Z","TRACKPOINT",51.376238,-2.401256,161,2,,0,,,,,,
"2025-11-08T19:17:10.587Z","IDLE",51.376238,-2.401256,161,2,,0,,,,,,
"2025-11-08T19:18:39.602Z","TRACKPOINT",51.376283,-2.401123,144.7,3,,3.34,,,,,,
"2025-11-08T19:18:49.603Z","TRACKPOINT",51.376233,-2.401133,142.1,4,,5.21,,,,,,
"2025-11-08T19:18:49.614Z","IDLE",51.376233,-2.401133,142.1,4,,5.21,,,,,,
"2025-11-08T19:18:52.591Z","TRACKPOINT",51.376205,-2.4013,141.8,4,,15.06,,,,,,
"2025-11-08T19:18:54.596Z","TRACKPOINT",51.376231,-2.401503,141.3,4,,18.67,,,,,,
"2025-11-08T19:18:56.603Z","TRACKPOINT",51.376218,-2.401711,140.9,4,,20.55,,,,,,
"2025-11-08T19:18:58.59Z","TRACKPOINT",51.376213,-2.401881,140.6,4,,17.91,,,,,,
"2025-11-08T19:19:00.602Z","TRACKPOINT",51.376206,-2.40203,140.2,4,,15.87,,,,,,
"2025-11-08T19:19:04.594Z","TRACKPOINT",51.376248,-2.402213,139.4,4,,12.36,,,,,,
"2025-11-08T19:19:07.601Z","TRACKPOINT",51.376355,-2.402319,139.7,4,,15.68,,,,,,
"2025-11-08T19:19:09.6Z","TRACKPOINT",51.376451,-2.402411,139.3,3,,20.46,,,,,,
"2025-11-08T19:19:11.598Z","TRACKPOINT",51.37656,-2.402485,143.5,3,,19.96,,,,,,
"2025-11-08T19:19:14.597Z","TRACKPOINT",51.376641,-2.402636,142.3,3,,18.29,,,,,,
"2025-11-08T19:19:17.597Z","TRACKPOINT",51.376701,-2.402828,141.8,3,,17.86,,,,,,
"2025-11-08T19:19:19.588Z","TRACKPOINT",51.376688,-2.403006,141.6,4,,19.44,,,,,,
"2025-11-08T19:19:21.594Z","TRACKPOINT",51.376646,-2.403203,141.7,4,,22.79,,,,,,
"2025-11-08T19:19:23.604Z","TRACKPOINT",51.376586,-2.403456,142.3,4,,29.06,,,,,,
"2025-11-08T19:19:25.588Z","TRACKPOINT",51.376523,-2.403698,143.4,4,,28.06,,,,,,
"2025-11-08T19:19:27.594Z","TRACKPOINT",51.37651,-2.403893,140,3,,25.78,,,,,,
"2025-11-08T19:19:29.573Z","TRACKPOINT",51.376453,-2.40412,140.6,2,,20.16,,,,,,
"2025-11-08T19:19:31.561Z","TRACKPOINT",51.376426,-2.404274,141.1,2,,11.97,,,,,,
"2025-11-08T19:19:33.561Z","TRACKPOINT",51.376401,-2.404415,142.6,2,,16.89,,,,,,
"2025-11-08T19:19:36.566Z","TRACKPOINT",51.376316,-2.40457,142.9,2,,14.65,,,,,,
"2025-11-08T19:19:39.566Z","TRACKPOINT",51.376216,-2.40466,142.7,2,,15.06,,,,,,
"2025-11-08T19:19:49.567Z","TRACKPOINT",51.37616,-2.40473,144.2,2,,0,,,,,,
"2025-11-08T19:19:49.578Z","IDLE",51.37616,-2.40473,144.2,2,,0,,,,,,
"2025-11-08T19:20:18.584Z","TRACKPOINT",51.376131,-2.404885,144.5,2,,8.29,,,,,,
"2025-11-08T19:20:21.575Z","TRACKPOINT",51.376213,-2.405,144.3,2,,18.36,,,,,,
"2025-11-08T19:20:23.58Z","TRACKPOINT",51.376341,-2.405011,143.5,2,,25.66,,,,,,
"2025-11-08T19:20:25.576Z","TRACKPOINT",51.376473,-2.404981,142.1,2,,24.31,,,,,,
"2025-11-08T19:20:27.595Z","TRACKPOINT",51.376584,-2.404973,141.6,2,,19.36,,,,,,
"2025-11-08T19:20:29.569Z","TRACKPOINT",51.376673,-2.404944,140.6,2,,16.29,,,,,,
"2025-11-08T19:20:32.571Z","TRACKPOINT",51.376811,-2.404888,140.2,2,,23.54,,,,,,
"2025-11-08T19:20:34.571Z","TRACKPOINT",51.376943,-2.404813,139,2,,30.96,,,,,,
"2025-11-08T19:20:36.566Z","TRACKPOINT",51.377106,-2.40471,138.7,2,,37.27,,,,,,
"2025-11-08T19:20:37.572Z","TRACKPOINT",51.377191,-2.404643,138.3,2,,37.76,,,,,,
"2025-11-08T19:20:38.579Z","TRACKPOINT",51.377278,-2.404566,137.9,2,,37.85,,,,,,
"2025-11-08T19:20:39.578Z","TRACKPOINT",51.377364,-2.40449,137.3,2,,38.73,,,,,,
"2025-11-08T19:20:40.572Z","TRACKPOINT",51.377446,-2.404413,136.5,2,,37.47,,,,,,
"2025-11-08T19:20:42.58Z","TRACKPOINT",51.377589,-2.404253,134.4,2,,33.8,,,,,,
"2025-11-08T19:20:44.58Z","TRACKPOINT",51.377713,-2.404096,132.4,2,,30.18,,,,,,
"2025-11-08T19:20:46.575Z","TRACKPOINT",51.377833,-2.403928,131.7,2,,31.66,,,,,,
"2025-11-08T19:20:48.577Z","TRACKPOINT",51.377956,-2.403766,130.5,2,,29.03,,,,,,
"2025-11-08T19:20:50.568Z","TRACKPOINT",51.378048,-2.40365,128.7,2,,21.87,,,,,,
"2025-11-08T19:20:53.577Z","TRACKPOINT",51.378121,-2.403543,126.7,2,,6.88,,,,,,
"2025-11-08T19:21:03.577Z","TRACKPOINT",51.378138,-2.403536,126,2,,0,,,,,,
"2025-11-08T19:21:03.589Z","IDLE",51.378138,-2.403536,126,2,,0,,,,,,
"2025-11-08T19:21:20.577Z","TRACKPOINT",51.378204,-2.403425,123.1,2,,13.95,,,,,,
"2025-11-08T19:21:25.57Z","TRACKPOINT",51.378266,-2.403318,122.2,2,,0,,,,,,
"2025-11-08T19:21:35.568Z","TRACKPOINT",51.378264,-2.403318,122.1,2,,0,,,,,,
"2025-11-08T19:21:35.58Z","IDLE",51.378264,-2.403318,122.1,2,,0,,,,,,
"2025-11-08T19:21:38.578Z","TRACKPOINT",51.378331,-2.4032,121,2,,16.75,,,,,,
"2025-11-08T19:21:40.58Z","TRACKPOINT",51.378418,-2.403038,120.6,2,,27.38,,,,,,
"2025-11-08T19:21:42.581Z","TRACKPOINT",51.378526,-2.402858,120,2,,31.34,,,,,,
"2025-11-08T19:21:44.572Z","TRACKPOINT",51.378643,-2.402653,119.1,2,,32.95,,,,,,
"2025-11-08T19:21:46.574Z","TRACKPOINT",51.378761,-2.402436,118.1,2,,32.52,,,,,,
"2025-11-08T19:21:48.583Z","TRACKPOINT",51.378865,-2.402258,116.8,2,,28.37,,,,,,
"2025-11-08T19:21:50.572Z","TRACKPOINT",51.378953,-2.402111,115.3,2,,25.49,,,,,,
"2025-11-08T19:21:52.566Z","TRACKPOINT",51.379051,-2.402011,112.9,2,,22.65,,,,,,
