segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
1,2025-10-18T18:19:04.004030Z,-2.3897483199857077,51.38104112823622,19.01522445678711,3.8224178617085656,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-18T18:19:05.003843Z,-2.3897424526534876,51.38104192451702,18.98952865600586,4.153227622211966,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-18T18:19:06.003632Z,-2.3897362500451407,51.38104142160283,18.87405014038086,3.6267784858753833,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-18T18:19:07.003413Z,-2.389735914769014,51.38103861366527,18.98342514038086,3.5355339059327373,3.0,0.0,0.07000000029802322,-1.0,-1.0
1,2025-10-18T18:19:08.003203Z,-2.3897348251216015,51.38103609909432,18.95486068725586,3.5355339059327373,3.0,0.0,0.07000000029802322,266.1328125,99.67605829406843
1,2025-10-18T18:19:09.002998Z,-2.3897351603977284,51.381036308641896,18.98080062866211,3.5355339059327373,3.0,0.0,0.07000000029802322,266.1328125,99.67605829406843
1,2025-10-18T18:19:10.002805Z,-2.3897401895396313,51.38104494200216,19.13521957397461,3.5355339059327373,3.0,0.0,1.0299999713897705,347.34375,79.81653879163683
1,2025-10-18T18:19:11.002631Z,-2.389740189539631,51.38104494200248,19.13521963916719,4.748651530191762,4.029364438188564,0.0,1.1515749764251828,-1.0,-1.0
1,2025-10-18T18:19:12.002457Z,-2.38974940963312,51.3810526533534,19.774379796348512,4.748651530191761,4.029364438188564,0.0,1.1515749764251828,-1.0,-1.0
1,2025-10-18T18:19:13.002298Z,-2.389744883405408,51.38105152179648,19.87673575244844,4.748651530191761,4.029364438188563,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-18T18:19:14.002148Z,-2.3897437099389633,51.381050557877614,19.85708243213594,4.748651530191761,4.029364438188565,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-18T18:19:15.002008Z,-2.389742285015424,51.38105127033938,19.91238028369844,4.748651530191761,4.029364438188564,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-18T18:19:16.001872Z,-2.389742201196393,51.38104938441117,19.885036532767117,4.748651530191761,4.029364438188564,0.0,0.9503289170934182,-1.0,-1.0
1,2025-10-18T18:19:17.001749Z,-2.389742871748646,51.3810494682302,19.87478262744844,4.748651530191761,4.029364438188564,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-18T18:19:18.001625Z,-2.389742787929614,51.381048671949394,19.88644034229219,4.748651530191761,4.029364438188564,0.0,0.3080157138848601,-1.0,-1.0
1,2025-10-18T18:19:19.001514Z,-2.3897442966721854,51.38104691174973,19.74837881885469,4.748651530191761,4.029364438188564,0.1599999964237213,1.6211493369993626,-1.0,-1.0
1,2025-10-18T18:19:20.001407Z,-2.389736147552425,51.381028989833354,20.12942132167518,4.748651530191765,4.02936443818856,0.5299999713897685,0.920000018022749,172.26562580045768,140.6532006675728
1,2025-10-18T18:19:21.001307Z,-2.389731453687749,51.38101834482029,19.91036614589393,4.748651530191765,4.029364438188559,0.5299999713897686,0.9200000173386198,172.26562580045672,140.65320066863987
1,2025-10-18T18:19:22.001213Z,-2.3897339346170074,51.38100155478427,20.244289491325617,4.748651530191766,4.0293644381885585,0.5799999833106971,0.30801571423881885,187.73437412402856,43.03110736892848
1,2025-10-18T18:19:23.001125Z,-2.389752301603489,51.38098176703462,20.16573738772422,4.748651530191789,4.029364438188532,1.4700000286101904,0.3080157140264921,210.9374915190161,16.978259231398862
1,2025-10-18T18:19:24.001040Z,-2.389790109167264,51.380971645679104,19.937161099165678,4.748651530191849,4.029364438188459,2.630000114440695,0.31999999301126153,225.70310387560667,9.858976500947989
1,2025-10-18T18:19:25.000963Z,-2.3898390661589906,51.38097120312284,19.408291636034846,4.748651530191878,4.029364438188428,3.0099999904629233,0.38999998586594387,250.31246819569654,10.498704863162335
1,2025-10-18T18:19:26.000888Z,-2.389886533038191,51.38096521522921,19.453152478672564,4.748651530191878,4.029364438188428,3.009999990462923,0.30801571480906753,254.88277989005974,8.291708184373809
1,2025-10-18T18:19:27.000818Z,-2.3899449323867494,51.38095343823574,19.62331878580153,4.748651530191926,4.029364438188371,3.579999923705493,0.3080157176451375,252.07027427561098,7.258974518681372
1,2025-10-18T18:19:28.000752Z,-2.390001880880855,51.3809442536025,19.18069198448211,4.74865153019195,4.029364438188342,3.839999914168618,0.3080157180146827,254.17964603902374,7.2589745186743375
1,2025-10-18T18:19:29.000690Z,-2.390049057274867,51.380936390171115,19.290616140700877,4.748651530191924,4.029364438188374,3.559999942778988,0.30801571737431416,254.17964906223773,7.258974518688127
1,2025-10-18T18:19:30.000631Z,-2.390101824023657,51.38092910170779,18.705655257217586,4.748651530191933,4.029364438188362,3.6600000858300876,0.30801571439039616,255.2343352831237,7.258974518679608
1,2025-10-18T18:19:31.000577Z,-2.3901563006505997,51.38090789147326,20.11097031738609,13.749169928200766,7.520834946055314,3.7468486882754815,1.1799307410684565,256.70107703172033,25.517062053884416
1,2025-10-18T18:19:32.000524Z,-2.3902094086258976,51.38090063105616,20.078671908006072,9.01042581681979,4.972529306275075,3.7327454286467607,1.1856346827459685,256.2079781302354,25.737592455399017
1,2025-10-18T18:19:33.000476Z,-2.390260399675898,51.38089339662378,20.038030956871808,8.210620398491084,4.616564198517992,3.4477535139444675,1.1968296676233168,254.99519813384234,28.12766125654083
